x	y	w	h	class	class_name	time
1759	937	87	82	0	buba	135081
1702	981	101	79	0	buba	135081
1759	937	87	82	0	buba	135205
1702	981	101	79	0	buba	135205
1759	937	87	82	0	buba	135331
1702	981	101	79	0	buba	135331
1759	937	87	82	0	buba	135452
1702	981	101	79	0	buba	135452
1759	937	87	82	0	buba	135580
1702	981	101	79	0	buba	135580
1759	937	87	82	0	buba	135702
1702	981	101	79	0	buba	135702
1759	937	87	82	0	buba	135830
1702	981	101	79	0	buba	135830
1759	937	87	82	0	buba	135952
1702	981	101	79	0	buba	135952
1759	937	87	82	0	buba	136077
1702	981	101	79	0	buba	136077
1759	937	87	82	0	buba	136215
1702	981	101	79	0	buba	136215
1759	937	87	82	0	buba	136344
1702	981	101	79	0	buba	136344
1759	937	87	82	0	buba	136481
1702	981	101	79	0	buba	136481
1759	937	87	82	0	buba	136603
1702	981	101	79	0	buba	136603
1759	937	87	82	0	buba	136729
1702	981	101	79	0	buba	136729
1759	937	87	82	0	buba	136851
1702	981	101	79	0	buba	136851
1759	937	87	82	0	buba	136975
1702	981	101	79	0	buba	136975
1759	937	87	82	0	buba	137083
1702	981	101	79	0	buba	137083
1759	937	87	82	0	buba	137210
1702	981	101	79	0	buba	137210
1759	937	87	82	0	buba	137351
1702	981	101	79	0	buba	137351
1759	937	87	82	0	buba	137470
1702	981	101	79	0	buba	137470
1759	937	87	82	0	buba	137597
1702	981	101	79	0	buba	137597
1759	937	87	82	0	buba	137734
1702	981	101	79	0	buba	137734
1759	937	87	82	0	buba	137857
1702	981	101	79	0	buba	137857
1759	937	87	82	0	buba	137982
1702	981	101	79	0	buba	137982
1759	937	87	82	0	buba	138107
1702	981	101	79	0	buba	138107
1759	937	87	82	0	buba	138231
1702	981	101	79	0	buba	138231
1759	937	87	82	0	buba	138356
1702	981	101	79	0	buba	138356
1759	937	87	82	0	buba	138481
1702	981	101	79	0	buba	138481
1759	937	87	82	0	buba	138601
1702	981	101	79	0	buba	138601
1759	937	87	82	0	buba	138730
1702	981	101	79	0	buba	138730
1759	937	87	82	0	buba	138867
1702	981	101	79	0	buba	138867
1759	937	87	82	0	buba	138988
1702	981	101	79	0	buba	138988
1759	937	87	82	0	buba	139115
1702	981	101	79	0	buba	139115
1759	937	87	82	0	buba	139238
1702	981	101	79	0	buba	139238
1759	937	87	82	0	buba	139364
1702	981	101	79	0	buba	139364
1759	937	87	82	0	buba	139484
1702	981	101	79	0	buba	139484
1759	937	87	82	0	buba	139608
1702	981	101	79	0	buba	139608
1759	937	87	82	0	buba	139716
1702	981	101	79	0	buba	139716
1759	937	87	82	0	buba	139842
1702	981	101	79	0	buba	139842
1759	937	87	82	0	buba	139986
1702	981	101	79	0	buba	139986
1759	937	87	82	0	buba	140110
1702	981	101	79	0	buba	140110
1759	937	87	82	0	buba	140247
1702	981	101	79	0	buba	140247
1759	937	87	82	0	buba	140372
1702	981	101	79	0	buba	140372
1759	937	87	82	0	buba	140497
1702	981	101	79	0	buba	140497
1759	937	87	82	0	buba	140619
1702	981	101	79	0	buba	140619
1759	937	87	82	0	buba	140751
1702	981	101	79	0	buba	140751
1759	937	87	82	0	buba	140868
1702	981	101	79	0	buba	140868
1759	937	87	82	0	buba	140996
1702	981	101	79	0	buba	140996
1759	937	87	82	0	buba	141119
1702	981	101	79	0	buba	141119
1759	937	87	82	0	buba	141245
1702	981	101	79	0	buba	141245
1759	937	87	82	0	buba	141366
1702	981	101	79	0	buba	141366
1759	937	87	82	0	buba	141489
1702	981	101	79	0	buba	141489
1759	937	87	82	0	buba	141616
1702	981	101	79	0	buba	141616
1759	937	87	82	0	buba	141738
1702	981	101	79	0	buba	141738
1759	937	87	82	0	buba	141865
1702	981	101	79	0	buba	141865
1759	937	87	82	0	buba	141988
1702	981	101	79	0	buba	141988
1759	937	87	82	0	buba	142114
1702	981	101	79	0	buba	142114
1759	937	87	82	0	buba	142241
1702	981	101	79	0	buba	142241
1759	937	87	82	0	buba	142366
1702	981	101	79	0	buba	142366
1759	937	87	82	0	buba	142490
1702	981	101	79	0	buba	142490
1759	937	87	82	0	buba	142617
1702	981	101	79	0	buba	142617
1759	937	87	82	0	buba	142739
1702	981	101	79	0	buba	142739
1759	937	87	82	0	buba	142860
1702	981	101	79	0	buba	142860
1759	937	87	82	0	buba	142998
1702	981	101	79	0	buba	142998
1759	937	87	82	0	buba	143121
1702	981	101	79	0	buba	143121
1759	937	87	82	0	buba	143248
1702	981	101	79	0	buba	143248
1759	937	87	82	0	buba	143370
1702	981	101	79	0	buba	143370
1759	937	87	82	0	buba	143498
1702	981	101	79	0	buba	143498
1759	937	87	82	0	buba	143620
1702	981	101	79	0	buba	143620
1759	937	87	82	0	buba	143745
1702	981	101	79	0	buba	143745
1759	937	87	82	0	buba	143868
1702	981	101	79	0	buba	143868
1759	937	87	82	0	buba	143993
1702	981	101	79	0	buba	143993
1759	937	87	82	0	buba	144117
1702	981	101	79	0	buba	144117
1759	937	87	82	0	buba	144243
1702	981	101	79	0	buba	144243
1759	937	87	82	0	buba	144382
1702	981	101	79	0	buba	144382
1759	937	87	82	0	buba	144516
1702	981	101	79	0	buba	144516
1759	937	87	82	0	buba	144645
1702	981	101	79	0	buba	144645
1759	937	87	82	0	buba	144767
1702	981	101	79	0	buba	144767
1759	937	87	82	0	buba	144894
1702	981	101	79	0	buba	144894
1759	937	87	82	0	buba	145016
1702	981	101	79	0	buba	145016
1759	937	87	82	0	buba	145143
1702	981	101	79	0	buba	145143
1759	937	87	82	0	buba	145285
1702	981	101	79	0	buba	145285
1759	937	87	82	0	buba	145407
1702	981	101	79	0	buba	145407
1759	937	87	82	0	buba	145536
1702	981	101	79	0	buba	145536
1759	937	87	82	0	buba	145655
1702	981	101	79	0	buba	145655
1759	937	87	82	0	buba	145781
1702	981	101	79	0	buba	145781
1759	937	87	82	0	buba	145902
1702	981	101	79	0	buba	145902
1759	937	87	82	0	buba	146030
1702	981	101	79	0	buba	146030
1759	937	87	82	0	buba	146151
1702	981	101	79	0	buba	146151
1759	937	87	82	0	buba	146276
1702	981	101	79	0	buba	146276
1759	937	87	82	0	buba	146384
1702	981	101	79	0	buba	146384
1759	937	87	82	0	buba	146512
1702	981	101	79	0	buba	146512
1759	937	87	82	0	buba	146634
1702	981	101	79	0	buba	146634
1759	937	87	82	0	buba	146762
1702	981	101	79	0	buba	146762
1759	937	87	82	0	buba	146904
1702	981	101	79	0	buba	146904
1759	937	87	82	0	buba	147021
1702	981	101	79	0	buba	147021
1759	937	87	82	0	buba	147151
1702	981	101	79	0	buba	147151
1759	937	87	82	0	buba	147270
1702	981	101	79	0	buba	147270
1759	937	87	82	0	buba	147397
1702	981	101	79	0	buba	147397
1759	937	87	82	0	buba	147519
1702	981	101	79	0	buba	147519
1759	937	87	82	0	buba	147644
1702	981	101	79	0	buba	147644
1759	937	87	82	0	buba	147769
1702	981	101	79	0	buba	147769
1759	937	87	82	0	buba	147897
1702	981	101	79	0	buba	147897
1759	937	87	82	0	buba	148031
1702	981	101	79	0	buba	148031
1759	937	87	82	0	buba	148156
1702	981	101	79	0	buba	148156
1759	937	87	82	0	buba	148282
1702	981	101	79	0	buba	148282
1759	937	87	82	0	buba	148404
1702	981	101	79	0	buba	148404
1759	937	87	82	0	buba	148532
1702	981	101	79	0	buba	148532
1759	937	87	82	0	buba	148652
1702	981	101	79	0	buba	148652
1759	937	87	82	0	buba	148777
1702	981	101	79	0	buba	148777
1759	937	87	82	0	buba	148919
1702	981	101	79	0	buba	148919
1759	937	87	82	0	buba	149045
1702	981	101	79	0	buba	149045
1759	937	87	82	0	buba	149182
1702	981	101	79	0	buba	149182
1759	937	87	82	0	buba	149307
1702	981	101	79	0	buba	149307
1759	937	87	82	0	buba	149431
1702	981	101	79	0	buba	149431
1759	937	87	82	0	buba	149555
1702	981	101	79	0	buba	149555
1759	937	87	82	0	buba	149681
1702	981	101	79	0	buba	149681
1759	937	87	82	0	buba	149803
1702	981	101	79	0	buba	149803
1759	937	87	82	0	buba	149930
1702	981	101	79	0	buba	149930
1759	937	87	82	0	buba	150052
1702	981	101	79	0	buba	150052
1759	937	87	82	0	buba	150179
1702	981	101	79	0	buba	150179
1759	937	87	82	0	buba	150318
1702	981	101	79	0	buba	150318
1759	937	87	82	0	buba	150441
1702	981	101	79	0	buba	150441
1759	937	87	82	0	buba	150567
1702	981	101	79	0	buba	150567
1759	937	87	82	0	buba	150688
1702	981	101	79	0	buba	150688
1759	937	87	82	0	buba	150816
1702	981	101	79	0	buba	150816
1759	937	87	82	0	buba	150938
1702	981	101	79	0	buba	150938
1759	937	87	82	0	buba	151064
1702	981	101	79	0	buba	151064
1759	937	87	82	0	buba	151184
1702	981	101	79	0	buba	151184
1759	937	87	82	0	buba	151311
1702	981	101	79	0	buba	151311
1759	937	87	82	0	buba	151453
1702	981	101	79	0	buba	151453
1759	937	87	82	0	buba	151581
1702	981	101	79	0	buba	151581
1759	937	87	82	0	buba	151715
1702	981	101	79	0	buba	151715
1759	937	87	82	0	buba	151839
1702	981	101	79	0	buba	151839
1759	937	87	82	0	buba	151966
1702	981	101	79	0	buba	151966
1759	937	87	82	0	buba	152088
1702	981	101	79	0	buba	152088
1759	937	87	82	0	buba	152214
1702	981	101	79	0	buba	152214
1759	937	87	82	0	buba	152336
1702	981	101	79	0	buba	152336
1759	937	87	82	0	buba	152465
1702	981	101	79	0	buba	152465
1759	937	87	82	0	buba	152587
1702	981	101	79	0	buba	152587
1759	937	87	82	0	buba	152710
1702	981	101	79	0	buba	152710
1759	937	87	82	0	buba	152849
1702	981	101	79	0	buba	152849
1759	937	87	82	0	buba	152970
1702	981	101	79	0	buba	152970
1759	937	87	82	0	buba	153097
1702	981	101	79	0	buba	153097
1759	937	87	82	0	buba	153219
1702	981	101	79	0	buba	153219
1759	937	87	82	0	buba	153348
1702	981	101	79	0	buba	153348
1759	937	87	82	0	buba	153483
1702	981	101	79	0	buba	153483
1759	937	87	82	0	buba	153607
1702	981	101	79	0	buba	153607
1759	937	87	82	0	buba	153731
1702	981	101	79	0	buba	153731
1759	937	87	82	0	buba	153855
1702	981	101	79	0	buba	153855
1759	937	87	82	0	buba	153981
1702	981	101	79	0	buba	153981
1759	937	87	82	0	buba	154102
1702	981	101	79	0	buba	154102
1759	937	87	82	0	buba	154231
1702	981	101	79	0	buba	154231
1759	937	87	82	0	buba	154351
1702	981	101	79	0	buba	154351
1759	937	87	82	0	buba	154476
1702	981	101	79	0	buba	154476
1759	937	87	82	0	buba	154619
1702	981	101	79	0	buba	154619
1759	937	87	82	0	buba	154746
1702	981	101	79	0	buba	154746
1759	937	87	82	0	buba	154881
1702	981	101	79	0	buba	154881
1759	937	87	82	0	buba	155004
1702	981	101	79	0	buba	155004
1759	937	87	82	0	buba	155128
1702	981	101	79	0	buba	155128
1759	937	87	82	0	buba	155267
1702	981	101	79	0	buba	155267
1759	937	87	82	0	buba	155390
1702	981	101	79	0	buba	155390
1759	937	87	82	0	buba	155515
1702	981	101	79	0	buba	155515
1759	937	87	82	0	buba	155638
1702	981	101	79	0	buba	155638
1759	937	87	82	0	buba	155765
1702	981	101	79	0	buba	155765
1759	937	87	82	0	buba	155886
1702	981	101	79	0	buba	155886
1759	937	87	82	0	buba	156014
1702	981	101	79	0	buba	156014
1759	937	87	82	0	buba	156137
1702	981	101	79	0	buba	156137
1759	937	87	82	0	buba	156264
1702	981	101	79	0	buba	156264
1759	937	87	82	0	buba	156384
1702	981	101	79	0	buba	156384
1759	937	87	82	0	buba	156512
1702	981	101	79	0	buba	156512
1759	937	87	82	0	buba	156649
1702	981	101	79	0	buba	156649
1759	937	87	82	0	buba	156777
1702	981	101	79	0	buba	156777
1759	937	87	82	0	buba	156915
1702	981	101	79	0	buba	156915
1759	937	87	82	0	buba	157035
1702	981	101	79	0	buba	157035
1759	937	87	82	0	buba	157165
1702	981	101	79	0	buba	157165
1759	937	87	82	0	buba	157285
1702	981	101	79	0	buba	157285
1759	937	87	82	0	buba	157413
1702	981	101	79	0	buba	157413
1759	937	87	82	0	buba	157550
1702	981	101	79	0	buba	157550
1759	937	87	82	0	buba	157672
1702	981	101	79	0	buba	157672
1759	937	87	82	0	buba	157802
1702	981	101	79	0	buba	157802
1759	937	87	82	0	buba	157923
1702	981	101	79	0	buba	157923
1759	937	87	82	0	buba	158048
1702	981	101	79	0	buba	158048
1759	937	87	82	0	buba	158174
1702	981	101	79	0	buba	158174
1759	937	87	82	0	buba	158298
1702	981	101	79	0	buba	158298
1759	937	87	82	0	buba	158421
1702	981	101	79	0	buba	158421
1759	937	87	82	0	buba	158547
1702	981	101	79	0	buba	158547
1759	937	87	82	0	buba	158673
1702	981	101	79	0	buba	158673
1759	937	87	82	0	buba	158798
1702	981	101	79	0	buba	158798
1759	937	87	82	0	buba	158918
1702	981	101	79	0	buba	158918
1759	937	87	82	0	buba	159041
1702	981	101	79	0	buba	159041
1759	937	87	82	0	buba	159167
1702	981	101	79	0	buba	159167
1759	937	87	82	0	buba	159289
1702	981	101	79	0	buba	159289
1759	937	87	82	0	buba	159415
1702	981	101	79	0	buba	159415
1759	937	87	82	0	buba	159538
1702	981	101	79	0	buba	159538
1759	937	87	82	0	buba	159665
1702	981	101	79	0	buba	159665
1759	937	87	82	0	buba	159787
1702	981	101	79	0	buba	159787
1759	937	87	82	0	buba	159915
1702	981	101	79	0	buba	159915
1759	937	87	82	0	buba	160050
1702	981	101	79	0	buba	160050
1759	937	87	82	0	buba	160174
1702	981	101	79	0	buba	160174
1759	937	87	82	0	buba	160298
1702	981	101	79	0	buba	160298
1759	937	87	82	0	buba	160419
1702	981	101	79	0	buba	160419
1759	937	87	82	0	buba	160545
1702	981	101	79	0	buba	160545
1759	937	87	82	0	buba	160683
1702	981	101	79	0	buba	160683
1759	937	87	82	0	buba	160806
1702	981	101	79	0	buba	160806
1759	937	87	82	0	buba	160932
1702	981	101	79	0	buba	160932
1759	937	87	82	0	buba	161054
1702	981	101	79	0	buba	161054
1759	937	87	82	0	buba	161186
1702	981	101	79	0	buba	161186
1759	937	87	82	0	buba	161302
1702	981	101	79	0	buba	161302
1759	937	87	82	0	buba	161427
1702	981	101	79	0	buba	161427
1759	937	87	82	0	buba	161569
1702	981	101	79	0	buba	161569
1759	937	87	82	0	buba	161694
1702	981	101	79	0	buba	161694
1759	937	87	82	0	buba	161835
1702	981	101	79	0	buba	161835
1759	937	87	82	0	buba	161955
1702	981	101	79	0	buba	161955
1759	937	87	82	0	buba	162081
1702	981	101	79	0	buba	162081
1759	937	87	82	0	buba	162204
1702	981	101	79	0	buba	162204
1759	937	87	82	0	buba	162328
1702	981	101	79	0	buba	162328
1759	937	87	82	0	buba	162466
1702	981	101	79	0	buba	162466
1759	937	87	82	0	buba	162589
1702	981	101	79	0	buba	162589
1759	937	87	82	0	buba	162716
1702	981	101	79	0	buba	162716
1759	937	87	82	0	buba	162839
1702	981	101	79	0	buba	162839
1759	937	87	82	0	buba	162964
1702	981	101	79	0	buba	162964
1759	937	87	82	0	buba	163086
1702	981	101	79	0	buba	163086
1759	937	87	82	0	buba	163214
1702	981	101	79	0	buba	163214
1759	937	87	82	0	buba	163335
1702	981	101	79	0	buba	163335
1759	937	87	82	0	buba	163464
1702	981	101	79	0	buba	163464
1759	937	87	82	0	buba	163601
1702	981	101	79	0	buba	163601
1759	937	87	82	0	buba	163722
1702	981	101	79	0	buba	163722
1759	937	87	82	0	buba	163850
1702	981	101	79	0	buba	163850
1759	937	87	82	0	buba	163975
1702	981	101	79	0	buba	163975
1759	937	87	82	0	buba	164097
1702	981	101	79	0	buba	164097
1759	937	87	82	0	buba	164218
1702	981	101	79	0	buba	164218
1759	937	87	82	0	buba	164347
1702	981	101	79	0	buba	164347
1759	937	87	82	0	buba	164469
1702	981	101	79	0	buba	164469
1759	937	87	82	0	buba	164596
1702	981	101	79	0	buba	164596
1759	937	87	82	0	buba	164732
1702	981	101	79	0	buba	164732
1759	937	87	82	0	buba	164856
1702	981	101	79	0	buba	164856
1759	937	87	82	0	buba	164983
1702	981	101	79	0	buba	164983
1759	937	87	82	0	buba	165107
1702	981	101	79	0	buba	165107
1759	937	87	82	0	buba	165233
1702	981	101	79	0	buba	165233
1759	937	87	82	0	buba	165354
1702	981	101	79	0	buba	165354
1759	937	87	82	0	buba	165480
1702	981	101	79	0	buba	165480
1759	937	87	82	0	buba	165601
1702	981	101	79	0	buba	165601
1759	937	87	82	0	buba	165730
1702	981	101	79	0	buba	165730
1759	937	87	82	0	buba	165866
1702	981	101	79	0	buba	165866
1759	937	87	82	0	buba	165988
1702	981	101	79	0	buba	165988
1759	937	87	82	0	buba	166123
1702	981	101	79	0	buba	166123
1759	937	87	82	0	buba	166240
1702	981	101	79	0	buba	166240
1759	937	87	82	0	buba	166365
1702	981	101	79	0	buba	166365
1759	937	87	82	0	buba	166488
1702	981	101	79	0	buba	166488
1759	937	87	82	0	buba	166614
1702	981	101	79	0	buba	166614
1759	937	87	82	0	buba	166742
1702	981	101	79	0	buba	166742
1759	937	87	82	0	buba	166864
1702	981	101	79	0	buba	166864
1759	937	87	82	0	buba	167000
1702	981	101	79	0	buba	167000
1759	937	87	82	0	buba	167122
1702	981	101	79	0	buba	167122
1759	937	87	82	0	buba	167248
1702	981	101	79	0	buba	167248
1759	937	87	82	0	buba	167372
1702	981	101	79	0	buba	167372
1759	937	87	82	0	buba	167498
1702	981	101	79	0	buba	167498
1759	937	87	82	0	buba	167621
1702	981	101	79	0	buba	167621
1759	937	87	82	0	buba	167749
1702	981	101	79	0	buba	167749
1759	937	87	82	0	buba	167870
1702	981	101	79	0	buba	167870
1759	937	87	82	0	buba	167999
1702	981	101	79	0	buba	167999
1759	937	87	82	0	buba	168132
1702	981	101	79	0	buba	168132
1759	937	87	82	0	buba	168255
1702	981	101	79	0	buba	168255
1759	937	87	82	0	buba	168400
1702	981	101	79	0	buba	168400
1759	937	87	82	0	buba	168524
1702	981	101	79	0	buba	168524
1759	937	87	82	0	buba	168650
1702	981	101	79	0	buba	168650
1759	937	87	82	0	buba	168792
1702	981	101	79	0	buba	168792
1759	937	87	82	0	buba	168915
1702	981	101	79	0	buba	168915
1759	937	87	82	0	buba	169051
1702	981	101	79	0	buba	169051
1759	937	87	82	0	buba	169189
1702	981	101	79	0	buba	169189
1759	937	87	82	0	buba	169315
1702	981	101	79	0	buba	169315
1759	937	87	82	0	buba	169455
1702	981	101	79	0	buba	169455
1759	937	87	82	0	buba	169578
1702	981	101	79	0	buba	169578
1759	937	87	82	0	buba	169717
1702	981	101	79	0	buba	169717
1759	937	87	82	0	buba	169858
1702	981	101	79	0	buba	169858
1759	937	87	82	0	buba	169980
1702	981	101	79	0	buba	169980
1759	937	87	82	0	buba	170122
1702	981	101	79	0	buba	170122
1759	937	87	82	0	buba	170243
1702	981	101	79	0	buba	170243
1759	937	87	82	0	buba	170368
1702	981	101	79	0	buba	170368
1759	937	87	82	0	buba	170507
1702	981	101	79	0	buba	170507
1759	937	87	82	0	buba	170633
1702	981	101	79	0	buba	170633
1759	937	87	82	0	buba	170766
1702	981	101	79	0	buba	170766
1759	937	87	82	0	buba	170887
1702	981	101	79	0	buba	170887
1759	937	87	82	0	buba	171011
1702	981	101	79	0	buba	171011
1759	937	87	82	0	buba	171151
1702	981	101	79	0	buba	171151
1759	937	87	82	0	buba	171276
1702	981	101	79	0	buba	171276
1759	937	87	82	0	buba	171398
1702	981	101	79	0	buba	171398
1759	937	87	82	0	buba	171521
1702	981	101	79	0	buba	171521
1759	937	87	82	0	buba	171647
1702	981	101	79	0	buba	171647
1759	937	87	82	0	buba	171795
1702	981	101	79	0	buba	171795
1759	937	87	82	0	buba	171932
1702	981	101	79	0	buba	171932
1759	937	87	82	0	buba	172075
1702	981	101	79	0	buba	172075
1759	937	87	82	0	buba	172204
1702	981	101	79	0	buba	172204
1759	937	87	82	0	buba	172338
1702	981	101	79	0	buba	172338
1759	937	87	82	0	buba	172474
1702	981	101	79	0	buba	172474
1759	937	87	82	0	buba	172598
1702	981	101	79	0	buba	172598
1759	937	87	82	0	buba	172732
1702	981	101	79	0	buba	172732
1759	937	87	82	0	buba	172856
1702	981	101	79	0	buba	172856
1759	937	87	82	0	buba	172982
1702	981	101	79	0	buba	172982
1759	937	87	82	0	buba	173107
1702	981	101	79	0	buba	173107
1759	937	87	82	0	buba	173229
1702	981	101	79	0	buba	173229
1759	937	87	82	0	buba	173355
1702	981	101	79	0	buba	173355
1759	937	87	82	0	buba	173478
1702	981	101	79	0	buba	173478
1759	937	87	82	0	buba	173603
1702	981	101	79	0	buba	173603
1759	937	87	82	0	buba	173729
1702	981	101	79	0	buba	173729
1759	937	87	82	0	buba	173869
1702	981	101	79	0	buba	173869
1759	937	87	82	0	buba	173997
1702	981	101	79	0	buba	173997
1759	937	87	82	0	buba	174137
1702	981	101	79	0	buba	174137
1759	937	87	82	0	buba	174258
1702	981	101	79	0	buba	174258
1759	937	87	82	0	buba	174383
1702	981	101	79	0	buba	174383
1759	937	87	82	0	buba	174507
1702	981	101	79	0	buba	174507
1759	937	87	82	0	buba	174632
1702	981	101	79	0	buba	174632
1759	937	87	82	0	buba	174758
1702	981	101	79	0	buba	174758
1759	937	87	82	0	buba	174882
1702	981	101	79	0	buba	174882
1759	937	87	82	0	buba	175002
1702	981	101	79	0	buba	175002
1759	937	87	82	0	buba	175131
1702	981	101	79	0	buba	175131
1759	937	87	82	0	buba	175252
1702	981	101	79	0	buba	175252
1759	937	87	82	0	buba	175382
1702	981	101	79	0	buba	175382
1759	937	87	82	0	buba	175517
1702	981	101	79	0	buba	175517
1759	937	87	82	0	buba	175639
1702	981	101	79	0	buba	175639
1759	937	87	82	0	buba	175765
1702	981	101	79	0	buba	175765
1759	937	87	82	0	buba	175889
1702	981	101	79	0	buba	175889
1759	937	87	82	0	buba	176016
1702	981	101	79	0	buba	176016
1759	937	87	82	0	buba	176139
1702	981	101	79	0	buba	176139
1759	937	87	82	0	buba	176265
1702	981	101	79	0	buba	176265
1759	937	87	82	0	buba	176390
1702	981	101	79	0	buba	176390
1759	937	87	82	0	buba	176512
1702	981	101	79	0	buba	176512
1759	937	87	82	0	buba	176652
1702	981	101	79	0	buba	176652
1759	937	87	82	0	buba	176780
1702	981	101	79	0	buba	176780
1759	937	87	82	0	buba	176915
1702	981	101	79	0	buba	176915
1759	937	87	82	0	buba	177039
1702	981	101	79	0	buba	177039
1759	937	87	82	0	buba	177169
1702	981	101	79	0	buba	177169
1759	937	87	82	0	buba	177287
1702	981	101	79	0	buba	177287
1759	937	87	82	0	buba	177417
1702	981	101	79	0	buba	177417
1759	937	87	82	0	buba	177536
1702	981	101	79	0	buba	177536
1759	937	87	82	0	buba	177662
1702	981	101	79	0	buba	177662
1759	937	87	82	0	buba	177802
1702	981	101	79	0	buba	177802
1759	937	87	82	0	buba	177928
1702	981	101	79	0	buba	177928
1759	937	87	82	0	buba	178050
1702	981	101	79	0	buba	178050
1759	937	87	82	0	buba	178172
1702	981	101	79	0	buba	178172
1759	937	87	82	0	buba	178299
1702	981	101	79	0	buba	178299
1759	937	87	82	0	buba	178419
1702	981	101	79	0	buba	178419
1759	937	87	82	0	buba	178546
1702	981	101	79	0	buba	178546
1759	937	87	82	0	buba	178683
1702	981	101	79	0	buba	178683
1759	937	87	82	0	buba	178815
1702	981	101	79	0	buba	178815
1759	937	87	82	0	buba	178949
1702	981	101	79	0	buba	178949
1759	937	87	82	0	buba	179072
1702	981	101	79	0	buba	179072
1759	937	87	82	0	buba	179199
1702	981	101	79	0	buba	179199
1759	937	87	82	0	buba	179320
1702	981	101	79	0	buba	179320
1759	937	87	82	0	buba	179448
1702	981	101	79	0	buba	179448
1759	937	87	82	0	buba	179570
1702	981	101	79	0	buba	179570
1759	937	87	82	0	buba	179693
1702	981	101	79	0	buba	179693
1759	937	87	82	0	buba	179802
1702	981	101	79	0	buba	179802
1759	937	87	82	0	buba	179929
1702	981	101	79	0	buba	179929
1759	937	87	82	0	buba	180068
1702	981	101	79	0	buba	180068
1759	937	87	82	0	buba	180193
1702	981	101	79	0	buba	180193
1759	937	87	82	0	buba	180318
1702	981	101	79	0	buba	180318
1759	937	87	82	0	buba	180438
1702	981	101	79	0	buba	180438
1759	937	87	82	0	buba	180566
1702	981	101	79	0	buba	180566
1759	937	87	82	0	buba	180686
1702	981	101	79	0	buba	180686
1759	937	87	82	0	buba	180815
1702	981	101	79	0	buba	180815
1759	937	87	82	0	buba	180936
1702	981	101	79	0	buba	180936
1759	937	87	82	0	buba	181064
1702	981	101	79	0	buba	181064
1759	937	87	82	0	buba	181186
1702	981	101	79	0	buba	181186
1759	937	87	82	0	buba	181309
1702	981	101	79	0	buba	181309
1759	937	87	82	0	buba	181438
1702	981	101	79	0	buba	181438
1759	937	87	82	0	buba	181558
1702	981	101	79	0	buba	181558
1759	937	87	82	0	buba	181668
1702	981	101	79	0	buba	181668
1759	937	87	82	0	buba	181792
1702	981	101	79	0	buba	181792
1759	937	87	82	0	buba	181903
1702	981	101	79	0	buba	181903
1759	937	87	82	0	buba	182025
1702	981	101	79	0	buba	182025
1759	937	87	82	0	buba	182152
1702	981	101	79	0	buba	182152
1759	937	87	82	0	buba	182281
1702	981	101	79	0	buba	182281
1759	937	87	82	0	buba	182416
1702	981	101	79	0	buba	182416
1759	937	87	82	0	buba	182544
1702	981	101	79	0	buba	182544
1759	937	87	82	0	buba	182682
1702	981	101	79	0	buba	182682
1759	937	87	82	0	buba	182802
1702	981	101	79	0	buba	182802
1759	937	87	82	0	buba	182928
1702	981	101	79	0	buba	182928
1759	937	87	82	0	buba	183052
1702	981	101	79	0	buba	183052
1759	937	87	82	0	buba	183178
1702	981	101	79	0	buba	183178
1759	937	87	82	0	buba	183318
1702	981	101	79	0	buba	183318
1759	937	87	82	0	buba	183441
1702	981	101	79	0	buba	183441
1759	937	87	82	0	buba	183571
1702	981	101	79	0	buba	183571
1759	937	87	82	0	buba	183689
1702	981	101	79	0	buba	183689
1759	937	87	82	0	buba	183814
1702	981	101	79	0	buba	183814
1759	937	87	82	0	buba	183951
1702	981	101	79	0	buba	183951
1759	937	87	82	0	buba	184073
1702	981	101	79	0	buba	184073
1759	937	87	82	0	buba	184202
1702	981	101	79	0	buba	184202
1759	937	87	82	0	buba	184339
1702	981	101	79	0	buba	184339
1759	937	87	82	0	buba	184465
1702	981	101	79	0	buba	184465
1759	937	87	82	0	buba	184594
1702	981	101	79	0	buba	184594
1759	937	87	82	0	buba	184731
1702	981	101	79	0	buba	184731
1759	937	87	82	0	buba	184872
1702	981	101	79	0	buba	184872
1759	937	87	82	0	buba	184996
1702	981	101	79	0	buba	184996
1759	937	87	82	0	buba	185133
1702	981	101	79	0	buba	185133
1759	937	87	82	0	buba	185259
1702	981	101	79	0	buba	185259
1759	937	87	82	0	buba	185383
1702	981	101	79	0	buba	185383
1759	937	87	82	0	buba	185504
1702	981	101	79	0	buba	185504
1759	937	87	82	0	buba	185633
1702	981	101	79	0	buba	185633
1759	937	87	82	0	buba	185752
1702	981	101	79	0	buba	185752
1759	937	87	82	0	buba	185878
1702	981	101	79	0	buba	185878
1759	937	87	82	0	buba	186017
1702	981	101	79	0	buba	186017
1759	937	87	82	0	buba	186141
1702	981	101	79	0	buba	186141
1759	937	87	82	0	buba	186265
1702	981	101	79	0	buba	186265
1759	937	87	82	0	buba	186388
1702	981	101	79	0	buba	186388
1759	937	87	82	0	buba	186516
1702	981	101	79	0	buba	186516
1759	937	87	82	0	buba	186641
1702	981	101	79	0	buba	186641
1759	937	87	82	0	buba	186761
1702	981	101	79	0	buba	186761
1759	937	87	82	0	buba	186903
1702	981	101	79	0	buba	186903
1759	937	87	82	0	buba	187023
1702	981	101	79	0	buba	187023
